"number","title","pageid","namespace","length","touched","Wikidata"
"3665","Джорджія_Тоус","4732542","","2994","20240901081354","Q115019815"
"3666","Мерфі_О._Шевчук","4732550","","4664","20240813163941","Q6939012"
"3667","Томара_(прізвище)","4741260","","1954","20240207155943","Q21183030"
"3668","Вулиця_Ігоря_Дашка","4742261","","26120","20241130051331","Q116813064"
"3669","Вулиця_Павла_Чубинського_(Тернопіль)","4752784","","7490","20240210153122","Q116813342"
"3670","Диво_на_34-й_вулиці_(фільм,_1947)","4753576","","26521","20241209132508","Q1467214"
"3671","Січень_2024","4759675","","25602","20250305145558","Q61312882"
"3672","Список_померлих_2023_року","4763134","","530804","20250522132841","Q114929139"
"3673","Одуд_(значення)","4763455","","722","20221231001727","Q131834092"
"3674","Ельсіо_Роберто_Аліск","4764478","","7104","20230225115921","Q9295594"
"3675","Хав'єр_Климович","4765556","","12262","20241118023210","Q6165587"
"3676","Сесар_Атаманюк","4766683","","7682","20241005062243","Q63699638"
"3677","Різдво_в_Канаді","4766752","","13046","20241120063913","Q18631832"
"3678","Ніколас_Чорномаз","4767310","","13417","20250413120837","Q52509209"
"3679","Високолан_Степан_Леонтійович","4767455","","8523","20230530214909","Q4129467"
"3680","Іван_Зелезняк","4767832","","4623","20230225213309","Q24035885"
"3681","Тьяго_Геральник","4768563","","8753","20230705095237","Q111550190"
"3682","Томара_Василь_Степанович","4768721","","893","20250227200059","Q118104585"
"3683","Патрісіо_Остачук","4769382","","7551","20230709115719","Q103967158"
"3684","Орасіо_Тиханович","4769734","","10636","20230223113316","Q48666950"
"3685","Капітан_Міранда","4773083","","6079","20240614201220","Q1984703"
"3686","Сантьяго_Хіменес","4773098","","11420","20250510202129","Q33296979"
"3687","Семен_Гладкий","4777042","","14261","20250327174602","Q116262251"
"3688","Нонна","4777364","","4349","20230118234105","Q4327225"
"3689","Романенко_Олександр","4780439","","905","20230118184716","Q16692487"
"3690","Романенко_Олександр_Олексійович","4780655","","1168","20250227195320","Q55655681"
"3691","Романенко_Геннадій","4780785","","784","20230920111149","Q39160641"
"3692","Романенко_Іван_Андрійович","4780817","","882","20250227195415","Q116255015"
"3693","Романенко_Іван","4780818","","1129","20230118205939","Q16692497"
"3694","Романенко_Павло","4780831","","902","20230118211644","Q109081168"
"3695","Романенко_Юрій","4780844","","547","20230819204651","Q85865548"
"3696","Кеті_Волинець","4781266","","5895","20250414072017","Q61889608"
"3697","Хмельницький_(прізвище)","4783622","","8325","20241031124153","Q16871358"
"3698","Зросійщення_українських_прізвищ","4783966","","41666","20240719161235","Q117214056"
"3699","Цехмістренко_Григорій_Віталійович","4784514","","20709","20250212132607","Q116303859"
"3700","Хмельницький_Іван","4784519","","607","20230123193117","Q118108950"
"3701","Бельмас_Ксенія_Олександрівна","4784769","","15482","20231202142215","Q28366290"
"3702","Хмельницький_Сергій","4785202","","785","20230123193343","Q97315224"
"3703","Томара_Василь","4785298","","565","20230123221224","Q118108993"
"3704","Олена_Лянґевич","4786221","","6681","20241102215406","Q116413682"
"3705","Віктор_Кушніренко","4790976","","4785","20250125160904","Q85861988"
"3706","Марцін_Сміглецький","4797064","","17543","20231201205946","Q2492723"
"3707","Анджей_Каєтан_Врублевський","4798480","","19904","20250511122924","Q4759625"
"3708","Касим_Юлія_Камелія","4803633","","3209","20230211133412","Q112208499"
"3709","Блур-стріт_(Торонто)","4804178","","10077","20250119064939","Q885416"
"3710","Ян_Бабинський","4804669","","6901","20250211162324","Q11716969"
"3711","Грегор_Розумовський","4809165","","18851","20241022063321","Q111741308"
"3712","Гладкий_Дмитро","4826210","","1115","20230216212140","Q118105781"
"3713","Гладкий_Кирило","4826219","","1226","20230216212831","Q118105761"
"3714","Лекс_Фрідман","4833955","","12483","20250126224043","Q76448707"
"3715","Світло_(газета)","4840418","","1820","20230605211430","Q17116183"
"3716","Алан_Блінкен","4867703","","9354","20241202215654","Q4706196"
"3717","2-й_інтернаціональний_легіон_(Україна)","4867970","","124675","20250524104926","Q128995908"
"3718","Гена_Ступницький","4872086","","7540","20231013013454","Q5531483"
"3719","Сьюзен_Страсберг","4875959","","8456","20250318020648","Q265706"
"3720","Глевич_Володимир_Веніамінович","4876128","","7114","20230428160811","Q26255428"
"3721","Вулиця_Гоголя_(Мелітополь)","4879317","","5700","20231028184131","Q117732119"
"3722","Провулок_Гоголя_(Мелітополь)","4879495","","4438","20231028184159","Q117732123"
"3723","Семизорова_Ніна_Львівна","4881651","","5983","20240206072536","Q4415452"
"3724","Худобець","4882173","","524","20250415034355","Q126911185"
"3725","Безіл_Іваник","4882218","","8485","20250522044858","Q52714247"
"3726","Ада_Гелер","4883509","","4773","20240320224003","Q62787358"
"3727","Соня_Перес","4883684","","12467","20240819171055","Q9339540"
"3728","Площа_Шевченка_(Санкт-Петербург)","4884685","","7589","20240824000155","Q4365826"
"3729","Кристіаан_Равич","4899582","","5205","20250411050433","Q113367245"
"3730","Янко_Богдан_Пеньяфорт_Лобунець","4899902","","9448","20250329121456","Q124756033"
"3731","Сіромський_Руслан_Богданович","4902698","","28086","20250413183420","Q117885390"
"3732","Драценко_Данило_Павлович","4903795","","15548","20231012222114","Q11692822"
"3733","Рудольф_Ганна","4904711","","2191","20250413135823","Q563119"
"3734","Павло_Смоляченко","4907083","","8067","20230410182116","Q10525678"
"3735","Федорук_Катерина_Андріївна","4909052","","8000","20250212212721","Q132777904"
"3736","Александрович_Роман_Олексійович","4911855","","2811","20230416084011","Q117824241"
"3737","Оксана_Сарана-Хунгелінг","4911858","","2850","20250412131947","Q1291479"
"3738","Дорошенко_Яна_Олександрівна","4912560","","9323","20241120170536","Q66736153"
"3739","Павло_Єрмолінський","4920286","","12779","20240209225919","Q1650063"
"3740","Руслан_Адріано_Крістофорі","4920622","","3873","20241026030921","Q41884900"
"3741","Владлена_Прістман","4922416","","3820","20231024063156","Q89203928"
"3742","Маленька_Україна","4922676","","12987","20240416034201","Q104418012"
"3743","Літман_Олексій_Давидович","4923437","","14378","20231013002516","Q21641209"
"3744","Арзамасцев_Іван_Андрійович","4923732","","6147","20230720180742","Q97708355"
"3745","Грег_Руседскі","4925830","","59587","20240220141826","Q335209"
"3746","Керченська_картинна_галерея_імені_М._Я._Бута","4926215","","8189","20250410094757","Q114437975"
"3747","Українська_національна_гвардія","4929690","","3385","20250414105029","Q9906538"
"3748","Максим_Марків","4937849","","10295","20231106100949","Q118495983"
"3749","Криштопа_Володимир_Васильович","4947198","","15703","20250206181030","Q4241448"
"3750","Пікассо_(значення)","4947394","","4251","20230825151740","Q356500"
"3751","Теодор_Єловицький","4951486","","8083","20241123215313","Q9356782"
"3752","Дуель_(повість)","4959568","","6989","20240917141438","Q3222476"
"3753","Максим_Коваль_(канадський_футболіст)","4963514","","23537","20250417170705","Q42592564"
"3754","Пуцикін_Олексій_Вікторович","4963544","","5705","20241028071056","Q4384553"
"3755","Вільям_Федун","4963751","","7777","20241010182450","Q8008962"
"3756","Майк_Чорногуз","4964174","","9785","20240927220239","Q6846316"
"3757","Харченко_Олена","4964242","","13255","20250420142339","Q41808776"
"3758","Церква_Непорочного_Зачаття_(Кукс-Крік,_Манітоба)","4965266","","7002","20250401095131","Q23693508"
"3759","Святик_Артеменко","4966258","","20564","20250415121840","Q115944192"
"3760","Тоні_Чурський","4966320","","10923","20241115092124","Q9360009"
